,0
2998,242
2999,242
3000,242
3001,243
3002,243
3003,244
3004,244
3005,245
3006,245
3007,246
3008,247
3009,247
3010,247
3011,247
3012,247
3013,247
3014,247
3015,247
3016,248
3017,248
3018,248
3019,248
3020,249
3021,249
3022,249
3023,249
3024,250
3025,250
3026,251
3027,251
3028,251
3029,251
3030,252
3031,252
3032,252
3033,252
3034,252
3035,252
3036,252
3037,252
3038,252
3039,252
3040,252
3041,252
3042,252
3043,252
3044,252
3045,252
3046,252
3047,253
3048,254
3049,254
3050,256
3051,256
3052,257
3053,257
3054,257
3055,257
3056,258
3057,258
3058,258
3059,258
3060,258
3061,259
3062,259
3063,259
3064,260
3065,260
3066,261
3067,261
3068,261
3069,261
3070,262
3071,262
3072,262
3073,262
3074,263
3075,264
3076,264
3077,264
3078,264
3079,265
3080,265
3081,265
3082,266
3083,266
3084,266
3085,266
3086,267
3087,267
3088,267
3089,267
3090,267
3091,268
3092,268
3093,268
3094,268
3095,268
3096,269
3097,270
3098,270
3099,271
3100,271
3101,271
3102,271
3103,272
3104,272
3105,272
3106,272
3107,272
3108,273
3109,273
3110,274
3111,274
3112,275
3113,275
3114,276
3115,276
3116,277
3117,277
3118,278
3119,279
3120,280
3121,280
3122,282
3123,283
3124,283
3125,284
3126,284
3127,284
3128,285
3129,285
3130,286
3131,286
3132,286
3133,286
3134,286
3135,286
3136,286
3137,287
3138,287
3139,287
3140,287
3141,287
3142,288
3143,288
3144,290
3145,290
3146,290
3147,290
3148,290
3149,291
3150,292
3151,292
3152,292
3153,292
3154,293
3155,293
3156,293
3157,293
3158,294
3159,295
3160,296
3161,296
3162,297
3163,297
3164,297
3165,297
3166,297
3167,298
3168,299
3169,299
3170,299
3171,299
3172,300
3173,300
3174,301
3175,301
3176,302
3177,302
3178,303
3179,303
3180,304
3181,304
3182,304
3183,306
3184,307
3185,307
3186,307
3187,307
3188,308
3189,308
3190,310
3191,311
3192,312
3193,312
3194,312
3195,313
3196,314
3197,315
3198,316
3199,316
3200,316
3201,316
3202,316
3203,317
3204,317
3205,317
3206,317
3207,318
3208,319
3209,319
3210,320
3211,320
3212,321
3213,321
3214,321
3215,321
3216,321
3217,322
3218,322
3219,323
3220,323
3221,324
3222,324
3223,324
3224,324
3225,324
3226,325
3227,325
3228,326
3229,326
3230,326
3231,327
3232,327
3233,327
3234,328
3235,328
3236,329
3237,329
3238,329
3239,330
3240,331
3241,332
3242,332
3243,333
3244,333
3245,334
3246,334
3247,334
3248,334
3249,334
3250,335
3251,335
3252,335
3253,336
3254,336
3255,336
3256,336
3257,336
3258,337
3259,337
3260,337
3261,338
3262,339
3263,339
3264,339
3265,340
3266,340
3267,341
3268,342
3269,342
3270,342
3271,343
3272,343
3273,344
3274,344
3275,345
3276,346
3277,346
3278,346
3279,346
3280,348
3281,349
3282,349
3283,349
3284,350
3285,350
3286,350
3287,350
3288,351
3289,351
3290,352
3291,353
3292,354
3293,354
3294,354
3295,355
3296,355
3297,356
3298,357
3299,357
3300,359
3301,360
3302,360
3303,360
3304,362
3305,362
3306,362
3307,362
3308,362
3309,363
3310,363
3311,364
3312,365
3313,365
3314,365
3315,366
3316,366
3317,366
3318,367
3319,367
3320,367
3321,367
3322,367
3323,368
3324,368
3325,369
3326,370
3327,371
3328,371
3329,371
3330,372
3331,373
3332,375
3333,375
3334,375
3335,376
3336,377
3337,378
3338,378
3339,378
3340,379
3341,379
3342,380
3343,380
3344,380
3345,380
3346,381
3347,381
3348,382
3349,382
3350,383
3351,383
3352,384
3353,384
3354,384
3355,385
3356,385
3357,386
3358,386
3359,386
3360,386
3361,386
3362,388
3363,389
3364,389
3365,390
3366,393
3367,393
3368,393
3369,393
3370,393
3371,395
3372,395
3373,395
3374,396
3375,396
3376,396
3377,396
3378,396
3379,397
3380,397
3381,397
3382,398
3383,398
3384,398
3385,398
3386,399
3387,400
3388,400
3389,401
3390,402
3391,403
3392,405
3393,406
3394,406
3395,407
3396,407
3397,408
3398,408
3399,409
3400,409
3401,409
3402,410
3403,411
3404,412
3405,412
3406,412
3407,412
3408,412
3409,412
3410,413
3411,413
3412,413
3413,414
3414,414
3415,414
3416,414
3417,414
3418,414
3419,414
3420,415
3421,416
3422,417
3423,417
3424,417
3425,417
3426,417
3427,418
3428,418
3429,419
3430,419
3431,421
3432,421
3433,421
3434,422
3435,423
3436,424
3437,424
3438,425
3439,425
3440,426
3441,426
3442,427
3443,429
3444,429
3445,429
3446,430
3447,430
3448,431
3449,431
3450,431
3451,431
3452,431
3453,433
3454,433
3455,433
3456,434
3457,434
3458,434
3459,435
3460,435
3461,435
3462,435
3463,435
3464,436
3465,437
3466,438
3467,439
3468,439
3469,440
3470,440
3471,441
3472,441
3473,442
3474,443
3475,443
3476,445
3477,445
3478,446
3479,447
3480,448
3481,448
3482,449
3483,449
3484,449
3485,451
3486,451
3487,452
3488,452
3489,453
3490,453
3491,454
3492,455
3493,455
3494,457
3495,457
3496,458
3497,460
3498,460
3499,461
3500,461
3501,461
3502,461
3503,461
3504,461
3505,462
3506,462
3507,462
3508,464
3509,464
3510,465
3511,465
3512,465
3513,466
3514,467
3515,468
3516,468
3517,469
3518,469
3519,470
3520,470
3521,472
3522,472
3523,473
3524,474
3525,475
3526,475
3527,475
3528,475
3529,478
3530,479
3531,481
3532,481
3533,482
3534,482
3535,483
3536,484
3537,484
3538,484
3539,485
3540,486
3541,487
3542,489
3543,489
3544,489
3545,489
3546,490
3547,492
3548,492
3549,492
3550,493
3551,493
3552,494
3553,495
3554,495
3555,495
3556,495
3557,496
3558,496
3559,497
3560,497
3561,497
3562,497
3563,497
3564,498
3565,500
3566,500
3567,501
3568,501
3569,501
3570,502
3571,502
3572,504
3573,505
3574,505
3575,505
3576,507
3577,508
3578,508
3579,509
3580,510
3581,510
3582,511
3583,511
3584,512
3585,512
3586,514
3587,515
3588,515
3589,515
3590,516
3591,517
3592,519
3593,519
3594,520
3595,520
3596,520
3597,521
3598,522
3599,522
3600,522
3601,523
3602,524
3603,524
3604,524
3605,524
3606,525
3607,525
3608,525
3609,526
3610,526
3611,526
3612,527
3613,528
3614,528
3615,528
3616,528
3617,529
3618,529
3619,531
3620,531
3621,534
3622,535
3623,535
3624,535
3625,536
3626,536
3627,536
3628,536
3629,537
3630,537
3631,537
3632,538
3633,539
3634,541
3635,541
3636,542
3637,542
3638,543
3639,543
3640,546
3641,546
3642,547
3643,547
3644,548
3645,548
3646,548
3647,550
3648,550
3649,551
3650,552
3651,553
3652,556
3653,556
3654,557
3655,558
3656,560
3657,560
3658,561
3659,564
3660,565
3661,567
3662,568
3663,568
3664,569
3665,571
3666,571
3667,571
3668,571
3669,573
3670,573
3671,573
3672,574
3673,575
3674,575
3675,575
3676,575
3677,575
3678,577
3679,577
3680,577
3681,578
3682,578
3683,579
3684,580
3685,581
3686,581
3687,582
3688,582
3689,582
3690,584
3691,584
3692,584
3693,585
3694,585
3695,586
3696,588
3697,588
3698,588
3699,588
3700,589
3701,590
3702,591
3703,591
3704,593
3705,593
3706,594
3707,594
3708,595
3709,595
3710,595
3711,595
3712,595
3713,596
3714,598
3715,598
3716,598
3717,599
3718,601
3719,602
3720,604
3721,605
3722,605
3723,606
3724,608
3725,608
3726,608
3727,609
3728,609
3729,611
3730,611
3731,611
3732,611
3733,613
3734,614
3735,614
3736,614
3737,616
3738,616
3739,616
3740,616
3741,617
3742,618
3743,618
3744,620
3745,620
3746,621
3747,621
3748,621
3749,622
3750,622
3751,622
3752,623
3753,623
3754,624
3755,624
3756,625
3757,626
3758,627
3759,629
3760,630
3761,630
3762,631
3763,631
3764,633
3765,633
3766,633
3767,634
3768,634
3769,636
3770,636
3771,637
3772,637
3773,640
3774,640
3775,641
3776,643
3777,643
3778,648
3779,649
3780,650
3781,650
3782,651
3783,651
3784,651
3785,651
3786,651
3787,651
3788,651
3789,651
3790,651
3791,651
3792,651
3793,652
3794,653
3795,653
3796,653
3797,654
3798,655
3799,655
3800,656
3801,656
3802,657
3803,659
3804,660
3805,662
3806,663
3807,664
3808,665
3809,666
3810,667
3811,669
3812,669
3813,672
3814,673
3815,673
3816,673
3817,674
3818,676
3819,677
3820,677
3821,678
3822,678
3823,678
3824,679
3825,680
3826,680
3827,680
3828,682
3829,682
3830,683
3831,684
3832,685
3833,685
3834,685
3835,685
3836,686
3837,687
3838,691
3839,691
3840,692
3841,692
3842,693
3843,694
3844,694
3845,695
3846,696
3847,696
3848,696
3849,698
3850,698
3851,700
3852,700
3853,702
3854,703
3855,703
3856,705
3857,706
3858,706
3859,707
3860,708
3861,709
3862,709
3863,710
3864,710
3865,710
3866,711
3867,712
3868,712
3869,713
3870,714
3871,715
3872,715
3873,715
3874,719
3875,719
3876,721
3877,721
3878,722
3879,724
3880,724
3881,724
3882,725
3883,728
3884,728
3885,729
3886,729
3887,730
3888,730
3889,731
3890,735
3891,737
3892,738
3893,740
3894,741
3895,741
3896,742
3897,743
3898,744
3899,745
3900,746
3901,747
3902,751
3903,751
3904,752
3905,752
3906,753
3907,754
3908,756
3909,758
3910,758
3911,758
3912,760
3913,761
3914,763
3915,763
3916,765
3917,767
3918,769
3919,771
3920,773
3921,775
3922,775
3923,775
3924,778
3925,779
3926,781
3927,781
3928,781
3929,781
3930,781
3931,782
3932,782
3933,787
3934,788
3935,788
3936,789
3937,791
3938,792
3939,793
3940,793
3941,794
3942,795
3943,796
3944,797
3945,798
3946,801
3947,804
3948,804
3949,806
3950,807
3951,808
3952,810
3953,810
3954,811
3955,812
3956,813
3957,814
3958,815
3959,815
3960,816
3961,816
3962,816
3963,820
3964,822
3965,823
3966,824
3967,825
3968,826
3969,826
3970,826
3971,826
3972,826
3973,827
3974,827
3975,827
3976,827
3977,828
3978,829
3979,831
3980,832
3981,835
3982,837
3983,838
3984,841
3985,841
3986,842
3987,842
3988,844
3989,844
3990,846
3991,846
3992,848
3993,848
3994,850
3995,851
3996,851
3997,852
3998,852
3999,853
4000,853
4001,855
4002,855
4003,856
4004,856
4005,859
4006,859
4007,860
4008,862
4009,866
4010,866
4011,866
4012,866
4013,866
4014,869
4015,871
4016,872
4017,876
4018,876
4019,877
4020,877
4021,878
4022,880
4023,880
4024,881
4025,881
4026,883
4027,883
4028,888
4029,889
4030,890
4031,891
4032,893
4033,894
4034,894
4035,895
4036,899
4037,900
4038,900
4039,904
4040,904
4041,905
4042,905
4043,906
4044,907
4045,908
4046,908
4047,910
4048,910
4049,910
4050,910
4051,911
4052,911
4053,912
4054,913
4055,913
4056,914
4057,915
4058,915
4059,915
4060,916
4061,916
4062,919
4063,920
4064,925
4065,929
4066,935
4067,938
4068,939
4069,939
4070,945
4071,946
4072,947
4073,948
4074,951
4075,952
4076,954
4077,954
4078,954
4079,957
4080,958
4081,960
4082,962
4083,963
4084,963
4085,963
4086,963
4087,963
4088,967
4089,967
4090,967
4091,969
4092,971
4093,971
4094,971
4095,971
4096,971
4097,971
4098,972
4099,973
4100,973
4101,974
4102,983
4103,983
4104,988
4105,992
4106,992
4107,993
4108,996
4109,997
4110,998
4111,999
4112,1008
4113,1009
4114,1012
4115,1014
4116,1018
4117,1020
4118,1021
4119,1021
4120,1023
4121,1023
4122,1026
4123,1026
4124,1027
4125,1031
4126,1033
4127,1033
4128,1039
4129,1040
4130,1041
4131,1043
4132,1048
4133,1050
4134,1058
4135,1061
4136,1064
4137,1067
4138,1070
4139,1070
4140,1071
4141,1072
4142,1073
4143,1074
4144,1075
4145,1076
4146,1076
4147,1077
4148,1077
4149,1092
4150,1093
4151,1093
4152,1094
4153,1094
4154,1097
4155,1100
4156,1102
4157,1106
4158,1112
4159,1112
4160,1113
4161,1113
4162,1114
4163,1116
4164,1116
4165,1117
4166,1121
4167,1125
4168,1126
4169,1129
4170,1132
4171,1134
4172,1140
4173,1140
4174,1141
4175,1141
4176,1142
4177,1143
4178,1143
4179,1147
4180,1148
4181,1150
4182,1152
4183,1154
4184,1155
4185,1155
4186,1157
4187,1157
4188,1159
4189,1165
4190,1166
4191,1168
4192,1170
4193,1170
4194,1173
4195,1175
4196,1177
4197,1181
4198,1187
4199,1191
4200,1191
4201,1198
4202,1202
4203,1203
4204,1204
4205,1206
4206,1206
4207,1208
4208,1213
4209,1221
4210,1221
4211,1221
4212,1221
4213,1223
4214,1224
4215,1227
4216,1232
4217,1234
4218,1236
4219,1237
4220,1237
4221,1240
4222,1245
4223,1245
4224,1246
4225,1248
4226,1252
4227,1252
4228,1253
4229,1253
4230,1254
4231,1259
4232,1259
4233,1260
4234,1262
4235,1264
4236,1267
4237,1269
4238,1273
4239,1277
4240,1278
4241,1278
4242,1278
4243,1297
4244,1300
4245,1302
4246,1303
4247,1304
4248,1306
4249,1307
4250,1307
4251,1308
4252,1318
4253,1319
4254,1319
4255,1321
4256,1321
4257,1322
4258,1322
4259,1327
4260,1332
4261,1344
4262,1345
4263,1354
4264,1354
4265,1355
4266,1360
4267,1360
4268,1362
4269,1365
4270,1367
4271,1367
4272,1371
4273,1372
4274,1372
4275,1375
4276,1378
4277,1378
4278,1381
4279,1386
4280,1392
4281,1395
4282,1398
4283,1406
4284,1409
4285,1413
4286,1417
4287,1418
4288,1418
4289,1421
4290,1421
4291,1434
4292,1437
4293,1440
4294,1441
4295,1443
4296,1443
4297,1444
4298,1447
4299,1449
4300,1453
4301,1454
4302,1457
4303,1460
4304,1463
4305,1466
4306,1469
4307,1470
4308,1470
4309,1471
4310,1471
4311,1474
4312,1477
4313,1478
4314,1482
4315,1484
4316,1488
4317,1490
4318,1490
4319,1495
4320,1497
4321,1500
4322,1504
4323,1506
4324,1512
4325,1513
4326,1514
4327,1514
4328,1517
4329,1518
4330,1520
4331,1522
4332,1526
4333,1527
4334,1529
4335,1530
4336,1532
4337,1537
4338,1540
4339,1553
4340,1554
4341,1558
4342,1559
4343,1562
4344,1568
4345,1569
4346,1570
4347,1573
4348,1583
4349,1584
4350,1585
4351,1592
4352,1593
4353,1602
4354,1605
4355,1609
4356,1610
4357,1610
4358,1617
4359,1622
4360,1624
4361,1625
4362,1626
4363,1633
4364,1633
4365,1636
4366,1636
4367,1638
4368,1639
4369,1640
4370,1645
4371,1646
4372,1647
4373,1648
4374,1651
4375,1665
4376,1672
4377,1676
4378,1677
4379,1699
4380,1703
4381,1704
4382,1704
4383,1705
4384,1709
4385,1719
4386,1720
4387,1723
4388,1724
4389,1725
4390,1726
4391,1726
4392,1727
4393,1734
4394,1736
4395,1741
4396,1755
4397,1755
4398,1765
4399,1766
4400,1777
4401,1779
4402,1788
4403,1792
4404,1797
4405,1797
4406,1803
4407,1807
4408,1816
4409,1833
4410,1834
4411,1839
4412,1847
4413,1860
4414,1866
4415,1867
4416,1872
4417,1882
4418,1891
4419,1896
4420,1908
4421,1913
4422,1921
4423,1925
4424,1926
4425,1933
4426,1935
4427,1935
4428,1937
4429,1940
4430,1943
4431,1943
4432,1948
4433,1971
4434,1984
4435,1984
4436,1990
4437,1992
4438,1993
4439,2008
4440,2014
4441,2015
4442,2016
4443,2019
4444,2027
4445,2037
4446,2046
4447,2048
4448,2050
4449,2058
4450,2058
4451,2058
4452,2058
4453,2058
4454,2058
4455,2058
4456,2058
4457,2058
4458,2058
4459,2058
4460,2064
4461,2076
4462,2079
4463,2082
4464,2085
4465,2090
4466,2095
4467,2095
4468,2099
4469,2106
4470,2121
4471,2130
4472,2134
4473,2149
4474,2154
4475,2157
4476,2169
4477,2174
4478,2185
4479,2193
4480,2196
4481,2204
4482,2205
4483,2220
4484,2226
4485,2226
4486,2243
4487,2256
4488,2258
4489,2258
4490,2265
4491,2282
4492,2305
4493,2319
4494,2329
4495,2332
4496,2346
4497,2349
4498,2357
4499,2363
4500,2383
4501,2387
4502,2393
4503,2401
4504,2430
4505,2437
4506,2450
4507,2474
4508,2477
4509,2500
4510,2542
4511,2547
4512,2555
4513,2581
4514,2602
4515,2620
4516,2620
4517,2631
4518,2641
4519,2645
4520,2677
4521,2686
4522,2695
4523,2709
4524,2718
4525,2735
4526,2740
4527,2749
4528,2803
4529,2805
4530,2810
4531,2824
4532,2856
4533,2879
4534,2881
4535,2945
4536,2954
4537,2998
4538,3001
4539,3067
4540,3075
4541,3155
4542,3192
4543,3217
4544,3231
4545,3272
4546,3295
4547,3299
4548,3321
4549,3333
4550,3349
4551,3388
4552,3557
4553,3634
4554,3669
4555,3669
4556,3721
4557,3770
4558,3828
4559,3860
4560,3960
4561,4008
4562,4089
4563,4144
4564,4150
4565,4396
4566,5010
